id,playername,timestamp,device,metric,value,team,sportsteam,groupteam,team_mean,team_std,z_score,significant_deviation
6460685,PLAYER_297,2025-09-28 22:41:45,kinexon,Speed_Max,1.363,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.2770286897959995,True
6463704,PLAYER_270,2025-09-29 18:17:37,kinexon,Distance_Total,8597.198705,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.1269559640152447,True
6465464,PLAYER_184,2025-09-30 12:25:07,kinexon,Distance_Total,7125.269052,Football,Football,Football,2816.531653411963,1705.6871731724084,2.526100604118523,True
6466219,PLAYER_342,2025-09-30 12:25:07,kinexon,Distance_Total,6708.229856,Football,Football,Football,2816.531653411963,1705.6871731724084,2.2816013767342023,True
6466672,PLAYER_567,2025-09-30 12:25:07,kinexon,Distance_Total,6315.502822,Football,Football,Football,2816.531653411963,1705.6871731724084,2.051355737218976,True
6466974,PLAYER_816,2025-09-30 12:25:07,kinexon,Distance_Total,7800.032268,Football,Football,Football,2816.531653411963,1705.6871731724084,2.921696717293841,True
6471561,PLAYER_076,2025-09-30 14:45:00,kinexon,Speed_Max,2.497067,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.1514851775392003,True
6471643,PLAYER_404,2025-09-30 14:45:00,kinexon,Speed_Max,2.184587,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.3630980200806353,True
6471910,PLAYER_497,2025-09-30 14:45:00,kinexon,Distance_Total,9813.046687,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.6764010605186197,True
6472053,PLAYER_540,2025-09-30 14:45:00,kinexon,Speed_Max,1.680301,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.7046027369068324,True
6472074,PLAYER_646,2025-09-30 14:45:00,kinexon,Distance_Total,8470.637226,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.0697624784214472,True
6472381,PLAYER_958,2025-09-30 14:45:00,kinexon,Speed_Max,2.637066,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.056677233533317,True
6472463,PLAYER_995,2025-09-30 14:45:00,kinexon,Speed_Max,2.517648,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.1375476330168457,True
6472627,PLAYER_1036,2025-09-30 14:45:00,kinexon,Speed_Max,1.163232,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.0547641580539695,True
6472709,PLAYER_1188,2025-09-30 14:45:00,kinexon,Speed_Max,2.102231,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.418869868712043,True
6473137,PLAYER_051,2025-09-30 17:27:01,kinexon,Speed_Max,0.476533,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.5197997678861537,True
6473547,PLAYER_463,2025-09-30 17:27:01,kinexon,Speed_Max,0.599639,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.4364318384381702,True
6473629,PLAYER_473,2025-09-30 17:27:01,kinexon,Speed_Max,0.381025,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.5844782092758343,True
6473711,PLAYER_497,2025-09-30 17:27:01,kinexon,Speed_Max,1.517473,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.814870581009933,True
6473957,PLAYER_646,2025-09-30 17:27:01,kinexon,Speed_Max,0.23137,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.685825239327481,True
6474367,PLAYER_1028,2025-09-30 17:27:01,kinexon,Speed_Max,0.028957,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.822900221077799,True
6480503,PLAYER_816,2025-10-01 12:22:36,kinexon,Distance_Total,6916.436754,Football,Football,Football,2816.531653411963,1705.6871731724084,2.4036676625542195,True
6482695,PLAYER_473,2025-10-01 14:45:00,kinexon,Distance_Total,8523.122703,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.0934808119649655,True
6482777,PLAYER_497,2025-10-01 14:45:00,kinexon,Distance_Total,9913.342091,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.7217248335111757,True
6482859,PLAYER_646,2025-10-01 14:45:00,kinexon,Distance_Total,8899.762875,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.263685556896301,True
6482941,PLAYER_1028,2025-10-01 14:45:00,kinexon,Distance_Total,11060.960135,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,3.240336630602265,True
6487873,PLAYER_051,2025-10-02 14:50:00,kinexon,Distance_Total,8380.364389,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.0289679314292237,True
6488037,PLAYER_473,2025-10-02 14:50:00,kinexon,Distance_Total,10630.57735,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,3.0458454488603386,True
6488119,PLAYER_497,2025-10-02 14:50:00,kinexon,Distance_Total,11757.474201,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,3.5550932810017795,True
6488201,PLAYER_646,2025-10-02 14:50:00,kinexon,Distance_Total,9279.215122,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.43516108636865,True
6488283,PLAYER_1028,2025-10-02 14:50:00,kinexon,Distance_Total,10979.876184,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,3.2036945668396677,True
6501891,PLAYER_051,2025-10-04 11:45:00,kinexon,Distance_Total,10739.97282,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,3.095281567076623,True
6501973,PLAYER_463,2025-10-04 11:45:00,kinexon,Distance_Total,15156.425798,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,5.091088994176362,True
6502137,PLAYER_497,2025-10-04 11:45:00,kinexon,Distance_Total,17634.921779,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,6.211128245484486,True
6502219,PLAYER_646,2025-10-04 11:45:00,kinexon,Distance_Total,10220.173626,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.860382860545968,True
6502301,PLAYER_1028,2025-10-04 11:45:00,kinexon,Distance_Total,17012.469035,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,5.929840113202277,True
6507896,PLAYER_184,2025-10-04 19:22:35,kinexon,Distance_Total,7752.346676,Football,Football,Football,2816.531653411963,1705.6871731724084,2.893739895697235,True
6508198,PLAYER_230,2025-10-04 19:22:35,kinexon,Distance_Total,7712.979176,Football,Football,Football,2816.531653411963,1705.6871731724084,2.8706597549661654,True
6509255,PLAYER_610,2025-10-04 19:22:35,kinexon,Distance_Total,7253.322105,Football,Football,Football,2816.531653411963,1705.6871731724084,2.6011747765776114,True
6509406,PLAYER_816,2025-10-04 19:22:35,kinexon,Distance_Total,8429.84993,Football,Football,Football,2816.531653411963,1705.6871731724084,3.2909424218438743,True
6509557,PLAYER_888,2025-10-04 19:22:35,kinexon,Distance_Total,6242.287903,Football,Football,Football,2816.531653411963,1705.6871731724084,2.008431735589869,True
6513778,PLAYER_497,2025-10-06 14:45:00,kinexon,Distance_Total,8572.845177,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.11595053674123,True
6518670,PLAYER_412,2025-10-07 14:50:00,kinexon,Speed_Max,1.717811,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.6792007984668387,True
6518773,PLAYER_473,2025-10-07 14:50:00,kinexon,Distance_Total,8933.115103,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.2787575218157294,True
6518855,PLAYER_497,2025-10-07 14:50:00,kinexon,Distance_Total,10300.877722,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.8968532667738884,True
6518998,PLAYER_540,2025-10-07 14:50:00,kinexon,Speed_Max,1.934269,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.5326144803958135,True
6519080,PLAYER_616,2025-10-07 14:50:00,kinexon,Speed_Max,1.383752,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.9054270355589704,True
6519101,PLAYER_646,2025-10-07 14:50:00,kinexon,Distance_Total,9404.975585,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.491992590596408,True
6519244,PLAYER_995,2025-10-07 14:50:00,kinexon,Speed_Max,2.483127,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.160925407393999,True
6519265,PLAYER_1028,2025-10-07 14:50:00,kinexon,Distance_Total,9509.537402,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.5392443675312433,True
6519672,PLAYER_051,2025-10-07 17:33:04,kinexon,Speed_Max,2.020395,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.474289571036099,True
6520082,PLAYER_463,2025-10-07 17:33:04,kinexon,Speed_Max,1.35093,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.927654239597293,True
6520164,PLAYER_473,2025-10-07 17:33:04,kinexon,Speed_Max,1.477944,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.841639795208667,True
6520246,PLAYER_497,2025-10-07 17:33:04,kinexon,Speed_Max,2.121563,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.4057781525317727,True
6520492,PLAYER_646,2025-10-07 17:33:04,kinexon,Speed_Max,1.775951,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.639828132487067,True
6520902,PLAYER_1028,2025-10-07 17:33:04,kinexon,Speed_Max,1.626521,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.7410227915403396,True
6522536,PLAYER_1036,2025-10-07 19:29:16,hawkins,Peak Propulsive Power(W),7627.6138,Team: Stony Brook Men's Basketball ,Basketball,Men's Basketball,5594.174722545455,953.4380890116944,2.132743699763818,True
6536362,PLAYER_816,2025-10-09 12:23:43,kinexon,Distance_Total,6783.965399,Football,Football,Football,2816.531653411963,1705.6871731724084,2.326003154616567,True
6544401,PLAYER_343,2025-10-10 12:30:00,kinexon,Distance_Total,8103.358529,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.353024466420302,True
6548204,PLAYER_497,2025-10-10 14:45:00,kinexon,Distance_Total,8768.308051,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.2042807550396533,True
6548368,PLAYER_1028,2025-10-10 14:45:00,kinexon,Distance_Total,9123.870332,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.364960342199593,True
6558900,PLAYER_184,2025-10-15 12:24:54,kinexon,Distance_Total,6529.07225,Football,Football,Football,2816.531653411963,1705.6871731724084,2.176565934820909,True
6559504,PLAYER_262,2025-10-15 12:24:54,kinexon,Distance_Total,6544.931704,Football,Football,Football,2816.531653411963,1705.6871731724084,2.1858639199669794,True
6559655,PLAYER_297,2025-10-15 12:24:54,kinexon,Distance_Total,6371.067347,Football,Football,Football,2816.531653411963,1705.6871731724084,2.083931772188305,True
6560561,PLAYER_567,2025-10-15 12:24:54,kinexon,Distance_Total,6461.739322,Football,Football,Football,2816.531653411963,1705.6871731724084,2.137090391439313,True
6561165,PLAYER_953,2025-10-15 12:24:54,kinexon,Distance_Total,6292.688952,Football,Football,Football,2816.531653411963,1705.6871731724084,2.0379805589572038,True
6562400,PLAYER_1188,2025-10-13 22:26:30,hawkins,Mrsi,0.8984,Team: Stony Brook Men's Basketball ,Basketball,Men's Basketball,0.6322937153419593,0.1224019457802869,2.174036392654288,True
6563919,PLAYER_755,2025-10-13 22:31:04,hawkins,Jump Height(M),0.284,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",Basketball,Men's Basketball,0.4244123636363636,0.06424447295976878,-2.185594451436978,True
6563954,PLAYER_755,2025-10-13 22:31:04,hawkins,Peak Velocity(M/S),2.5405,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",Basketball,Men's Basketball,2.986212909090909,0.22155412854001313,-2.0117562783778684,True
6563981,PLAYER_755,2025-10-13 22:31:04,hawkins,Mrsi,0.3546,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",Basketball,Men's Basketball,0.6322937153419593,0.1224019457802869,-2.268703439081133,True
6577287,PLAYER_473,2025-10-15 14:45:00,kinexon,Distance_Total,9167.198151,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.3845403045338442,True
6577369,PLAYER_497,2025-10-15 14:45:00,kinexon,Distance_Total,12642.654067,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,3.9551085329884494,True
6577533,PLAYER_1028,2025-10-15 14:45:00,kinexon,Distance_Total,11210.000035,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,3.3076881773833438,True
6578211,PLAYER_851,2025-10-15 16:00:00,kinexon,Distance_Total,4.43775,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0482696615064633,True
6578269,PLAYER_851,2025-10-15 16:00:00,kinexon,Speed_Max,1.077921,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.185000070396493,True
6581833,PLAYER_600,2025-10-16 13:00:00,kinexon,Speed_Max,2.137643,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-2.495478160366211,True
6582402,PLAYER_473,2025-10-16 14:45:00,kinexon,Distance_Total,8394.89387,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.0355338444449753,True
6582484,PLAYER_497,2025-10-16 14:45:00,kinexon,Distance_Total,10039.716491,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.7788337775827343,True
6582648,PLAYER_1028,2025-10-16 14:45:00,kinexon,Distance_Total,8922.649812,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.274028227604152,True
6582873,PLAYER_463,2025-10-16 17:20:00,kinexon,Speed_Max,1.447203,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.8624577368131416,True
6589956,PLAYER_600,2025-10-17 13:00:00,kinexon,Speed_Max,2.099631,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-2.520211162836737,True
6590607,PLAYER_497,2025-10-17 14:30:00,kinexon,Distance_Total,9381.396208,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.481337004319953,True
6591242,PLAYER_463,2025-10-17 18:12:28,kinexon,Speed_Max,1.701187,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.690458645031127,True
6596393,PLAYER_184,2025-10-18 16:46:47,kinexon,Distance_Total,6617.555526,Football,Football,Football,2816.531653411963,1705.6871731724084,2.2284413768079823,True
6596695,PLAYER_230,2025-10-18 16:46:47,kinexon,Distance_Total,7067.822747,Football,Football,Football,2816.531653411963,1705.6871731724084,2.492421330507551,True
6597299,PLAYER_342,2025-10-18 16:46:47,kinexon,Distance_Total,6494.184781,Football,Football,Football,2816.531653411963,1705.6871731724084,2.1561123196746377,True
6598202,PLAYER_816,2025-10-18 16:46:47,kinexon,Distance_Total,7092.374526,Football,Football,Football,2816.531653411963,1705.6871731724084,2.5068153995878357,True
6598353,PLAYER_888,2025-10-18 16:46:47,kinexon,Distance_Total,6697.093981,Football,Football,Football,2816.531653411963,1705.6871731724084,2.2750727030271194,True
6600139,PLAYER_021,2025-10-19 22:35:38,kinexon,Speed_Max,2.1655,Football,Football,Football,6.854324233435582,1.6757022147942888,-2.7981249842837905,True
6600587,PLAYER_093,2025-10-19 22:35:38,kinexon,Speed_Max,1.969,Football,Football,Football,6.854324233435582,1.6757022147942888,-2.915389256100798,True
6600733,PLAYER_184,2025-10-19 22:35:38,kinexon,Speed_Max,2.058,Football,Football,Football,6.854324233435582,1.6757022147942888,-2.8622771940564538,True
6602389,PLAYER_567,2025-10-19 22:35:38,kinexon,Speed_Max,1.993,Football,Football,Football,6.854324233435582,1.6757022147942888,-2.9010669022910873,True
6602837,PLAYER_888,2025-10-19 22:35:38,kinexon,Speed_Max,2.085,Football,Football,Football,6.854324233435582,1.6757022147942888,-2.846164546020529,True
6602983,PLAYER_953,2025-10-19 22:35:38,kinexon,Speed_Max,2.0195,Football,Football,Football,6.854324233435582,1.6757022147942888,-2.8852526366261984,True
